Property URL,Property type,Rental price (USD per month),Living area,Living area unit,Price per living area unit (USD),Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/7430-Singing-Hills-Dr-Boulder-CO-80301/13252898_zpid/","Single Family","2895","965","sqft","3","2","2","7430 Singing Hills Dr","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/4893-Country-Club-Way-Boulder-CO-80301/13199975_zpid/","Single Family","6500","3030","sqft","2.15","5","5","4893 Country Club Way","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/205-S-39th-St-Boulder-CO-80305/13183927_zpid/","Single Family","4200","1152","sqft","3.65","3","2","205 S 39th St","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/430-Maxwell-Ave-Boulder-CO-80304/71347269_zpid/","Single Family","5495","1700","sqft","3.23","3","2","430 Maxwell Ave","Boulder","80304","CO","USA"
"https://www.zillow.com/b/4955-moorhead-ave-boulder-co-5ZFV2h/","Building","","","","","","","4955 Moorhead Ave","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/4955-Moorhead-Ave-APT-13-Boulder-CO-80305/63507171_zpid/","Apartment","1700","484","sqft","3.51","1","1","4955 Moorhead Ave","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/4955-Moorhead-Ave-APT-D-Boulder-CO-80305/67150182_zpid/","Apartment","1600","484","sqft","3.31","1","1","4955 Moorhead Ave APT D","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/2861-Loma-Pl-Boulder-CO-80301/13194690_zpid/","Single Family","4000","2075","sqft","1.93","4","3","2861 Loma Pl","Boulder","80301","CO","USA"
"https://www.zillow.com/apartments/boulder-co/valencia-gardens/5Zffgv/","Building","","","","","","","2734 Juniper Ave","Boulder","80304","CO","USA"
"https://www.zillow.com/b/2525-spruce-street-3-boulder-co-9Lfmp2/","Building","","","","","","","2525 Spruce St","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/2033-Pine-St-Boulder-CO-80302/13178085_zpid/","Single Family","3000","1448","sqft","2.07","3","1","2033 Pine St","Boulder","80302","CO","USA"
"https://www.zillow.com/apartments/boulder-co/1216-pleasant-ave/9Lfk6S/","Building","","","","","","","1216 Pleasant St","Boulder","80302","CO","USA"
"https://www.zillow.com/apartments/boulder-co/1138-grandview-ave/5XwXvb/","Building","","","","","","","1138 Grandview Ave","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/1812-Canyon-Blvd-APT-1D-Boulder-CO-80302/2053935780_zpid/","Apartment","1400","627","sqft","2.23","1","1","1812 Canyon Blvd","Boulder","80302","CO","USA"
"https://www.zillow.com/apartments/boulder-co/2355-grove-street/9LfmhJ/","Building","","","","","","","2355 Grove St","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/Boulder-CO-80303/13237917_zpid/","Single Family","3900","2000","sqft","1.95","3","4","","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/Boulder-CO-80303/13232832_zpid/","Apartment","2495","676","sqft","3.69","1","1","","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/5047-Valmont-Rd-B-Boulder-CO-80301/443086186_zpid/","Townhouse","2544","1320","sqft","1.93","4","2","5047 Valmont Rd","Boulder","80301","CO","USA"
