Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/945-11th-St-Boulder-CO-80302/13183192_zpid/","","Single Family","2300000","11/20/24","2974","sqft","773.37","6317","sqft","4","4","945 11th St","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/640-S-44th-St-Boulder-CO-80305/13187572_zpid/","","Single Family","896200","11/20/24","2430","sqft","368.81","7210","sqft","5","2","640 S 44th St","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/3025-Broadway-13-Boulder-CO-80304/13239018_zpid/","","Condominium","504000","11/20/24","923","sqft","546.05","","","2","2","3025 Broadway St 13","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/1065-University-Ave-APT-123-Boulder-CO-80302/13240292_zpid/","","Condominium","790000","11/20/24","992","sqft","796.37","0.96","acres","3","2","1065 University Avenue  Unit 123","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/1380-Knox-Dr-Boulder-CO-80305/13186839_zpid/","","Single Family","2200000","11/19/24","2451","sqft","897.59","8198","sqft","4","4","1380 Knox Dr","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/540-Pleasant-St-Boulder-CO-80302/13177569_zpid/","","Single Family","4662500","11/18/24","5002","sqft","932.13","6862","sqft","6","6","540 Pleasant St","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/620-Pearl-St-APT-B-Boulder-CO-80302/13241199_zpid/","","Townhouse","520000","11/18/24","750","sqft","693.33","","","2","1","620 W Pearl UNIT B","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/932-Locust-Ave-Boulder-CO-80304/13241988_zpid/","","Single Family","2100000","11/18/24","3462","sqft","606.59","6970","sqft","4","4","932 Locust Ave","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/2940-Island-Dr-Boulder-CO-80301/13249274_zpid/","","Single Family","1900000","11/18/24","5531","sqft","343.52","8209","sqft","3","4","2940 Island Dr","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/3686-Silverton-St-UNIT-D-Boulder-CO-80301/88904850_zpid/","","Townhouse","241659","11/18/24","1035","sqft","233.49","","","2","2","3686 Silverton St UNIT D","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/2850-E-College-Ave-UNIT-109-Boulder-CO-80303/90147503_zpid/","","Townhouse","425000","11/18/24","624","sqft","681.09","","","1","1","2850 E College Ave UNIT 109","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/1707-Walnut-St-APT-201-Boulder-CO-80302/2101574216_zpid/","","Condominium","964000","11/18/24","964","sqft","1000","","","2","2","1707 Walnut St UNIT 201","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/1077-Gilbert-St-Boulder-CO-80302/13178868_zpid/","","Single Family","6000000","11/15/24","5856","sqft","1024.59","0.39","acres","5","6","1077 Gilbert St","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/6160-Flagstaff-Rd-Boulder-CO-80302/13192928_zpid/","","Single Family","1270000","11/15/24","2743","sqft","463","6.57","acres","2","3","6160 Flagstaff Rd","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/78-Old-Post-Office-Rd-Boulder-CO-80302/13194255_zpid/","","Single Family","740000","11/15/24","1685","sqft","439.17","4.96","acres","2","2","78 Old Post Office Rd","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/2090-Orchard-Ave-Boulder-CO-80304/13196218_zpid/","","Lot/Land","1500000","11/15/24","","","","0.34","acres","","","2090 Orchard Ave","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/6978-Carter-Trl-Boulder-CO-80301/13199966_zpid/","","Single Family","1350000","11/15/24","3350","sqft","402.99","0.31","acres","4","4","6978 Carter Trl","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/3925-Orange-Ct-Boulder-CO-80304/13219597_zpid/","","Single Family","2330000","11/15/2024","4114","sqft","566.36","9568","sqft","4","4","3925 Orange Ct","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/5016-Coventry-Ct-Boulder-CO-80301/13246698_zpid/","","Single Family","935000","11/15/24","2846","sqft","328.53","4792","sqft","3","3","5016 Coventry Ct","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/1301-Canyon-Blvd-APT-202-Boulder-CO-80302/61637669_zpid/","","Condominium","1025000","11/15/24","1482","sqft","691.63","","","2","2","1301 Canyon Blvd UNIT 202","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/1150-Euclid-Ave-Boulder-CO-80302/13179844_zpid/","","Single Family","1810000","11/14/24","2688","sqft","673.36","8447","sqft","4","3","1150 Euclid Avenue","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/1160-Monroe-Dr-APT-A-Boulder-CO-80303/13216779_zpid/","","Townhouse","590000","11/14/24","1056","sqft","558.71","937","sqft","3","2","1160 Monroe Dr UNIT A","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/5545-Homestead-Way-Boulder-CO-80301/13223717_zpid/","","Single Family","1175000","11/14/24","4126","sqft","284.78","10399","sqft","4","3","5545 Homestead Way","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/3295-34th-St-APT-67-Boulder-CO-80301/13233286_zpid/","","Condominium","424000","11/14/24","930","sqft","455.91","","","2","1","3295 34th St UNIT 67","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/2404-Pine-St-Boulder-CO-80302/13248018_zpid/","","Single Family","1500000","11/14/24","1741","sqft","861.57","3225","sqft","3","2","2404 Pine St","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/2132-14th-St-Boulder-CO-80302/147288963_zpid/","","Single Family","640000","11/14/24","1118","sqft","572.45","3068","sqft","3","1","2132 14th St","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/5310-Spotted-Horse-Trl-Boulder-CO-80301/13195535_zpid/","","Single Family","1320000","11/13/24","3384","sqft","390.07","0.34","acres","4","4","5310 Spotted Horse Trl","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/909-Baseline-Rd-Boulder-CO-80302/13182111_zpid/","","Single Family","3400000","11/12/24","4095","sqft","830.28","8241","sqft","5","5","909 Baseline Rd","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/4633-Talbot-Dr-Boulder-CO-80303/13183819_zpid/","","Single Family","970000","11/12/24","2141","sqft","453.06","6848","sqft","5","3","4633 Talbot Dr","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/6252-Songbird-Cir-Boulder-CO-80303/13227299_zpid/","","Single Family","1695000","11/12/24","4179","sqft","405.6","0.43","acres","4","4","6252 Songbird Cir","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/3388-Sentinel-Dr-Boulder-CO-80301/13229726_zpid/","","Single Family","950000","11/12/24","2057","sqft","461.84","3552","sqft","3","4","3388 Sentinel Dr","Boulder","80301","CO","USA"
