Property URL,Property type,Rental price (USD per month),Living area,Living area unit,Price per living area unit (USD),Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/b/830-20th-st-boulder-co-5XkNbn/","Building","","","","","","","830 20th St","Boulder","80302","CO","USA"
"https://www.zillow.com/apartments/boulder-co/s'park-apartments/BGRtBp/","Building","","","","","","","3303 Bluff St   Unit 429","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/3225-Arnett-St-Boulder-CO-80304/439976166_zpid/","Single Family","4625","2000","sqft","2.31","3","2","3225 Arnett St","Boulder","80304","CO","USA"
"https://www.zillow.com/apartments/boulder-co/depot-square-apartments/Cj56Ds/","Building","","","","","","","3195 Pearl Pkwy","Boulder","80301","CO","USA"
"https://www.zillow.com/apartments/boulder-co/4645-n.-broadway-b2/Ch3Djn/","Building","","","","","","","4645 Broadway St   Ste A3","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/1111-Maxwell-Ave-APT-119-Boulder-CO-80304/13237325_zpid/","Apartment","2800","612","sqft","4.58","1","1","1111 Maxwell Ave","Boulder","80304","CO","USA"
"https://www.zillow.com/apartments/boulder-co/coronado-apartments/5XtPxW/","Building","","","","","","","4977 Moorhead Ave","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/1250-Elder-Ave-8-Boulder-CO-80304/443145232_zpid/","Apartment","1700","765","sqft","2.22","2","1","1250 Elder Ave","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/3090-Ash-Ave-Boulder-CO-80305/13176979_zpid/","Single Family","3825","","","","3","2","3090 Ash Ave","Boulder","80305","CO","USA"
"https://www.zillow.com/b/1250-and-1260-elder-ave-boulder-co-CfVP6v/","Apartment","1700","765","sqft","2.22","2","1","1250 Elder Ave","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/742-Lincoln-Pl-A-Boulder-CO-80302/442161651_zpid/","Apartment","10000","5600","sqft","1.79","5","4","742 Lincoln Pl","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/2780-Moorhead-Ave-APT-208-Boulder-CO-80305/443139459_zpid/","Apartment","1500","","","","1","1","2780 Moorhead Ave","Boulder","80305","CO","USA"
"https://www.zillow.com/b/3030-oneal-pkwy-boulder-co-5XmLjZ/","Building","","","","","","","3030 Oneal Pkwy","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/2155-Walnut-St-APT-2-Boulder-CO-80302/2054093616_zpid/","Townhouse","4000","1455","sqft","2.75","3","3","2155 Walnut St","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/952-Arapahoe-Ave-APT-2-Boulder-CO-80302/2103668007_zpid/","Apartment","3250","900","sqft","3.61","3","1","952 Arapahoe Ave","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/745-S-41st-St-Boulder-CO-80305/13184615_zpid/","Single Family","4900","2214","sqft","2.21","5","3","745 S 41st St","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/20-S-36th-St-Boulder-CO-80305/13185256_zpid/","Single Family","5000","2408","sqft","2.08","5","3","20 S 36th St","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/805-29th-St-APT-562-Boulder-CO-80303/13227536_zpid/","Apartment","5000","","","","4","2","805 29th St","Boulder","80303","CO","USA"
"https://www.zillow.com/b/1026-spruce-st-boulder-co-9LfjfP/","Building","","","","","","","1026 Spruce St","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/1701-Mariposa-Ave-Boulder-CO-80302/13180882_zpid/","Single Family","6000","1890","sqft","3.17","3","2","1701 Mariposa Ave","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/6505-Kalua-Rd-APT-302-Boulder-CO-80301/353753534_zpid/","Apartment","2600","1301","sqft","2","3","2","6505 Kalua Rd","Boulder","80301","CO","USA"
"https://www.zillow.com/apartments/boulder-co/the-magwood/5Xhvbt/","Building","","","","","","","2850 Kalmia Ave","Boulder","80301","CO","USA"
"https://www.zillow.com/apartments/boulder-co/the-phoenix/Ch8dQV/","Building","","","","","","","2905 E  College Ave","Boulder","80303","CO","USA"
"https://www.zillow.com/b/2228-canyon-blvd-boulder-co-9LfmXT/","Building","","","","","","","2228 Canyon Blvd","Boulder","80302","CO","USA"
"https://www.zillow.com/b/chateau-village-west-condominiums-boulder-co-5YSQHQ/","Building","","","","","","","645 Manhattan Pl","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/2033-11th-St-UNIT-4-Boulder-CO-80302/443144338_zpid/","Apartment","2300","","","","1","1","2033 11th St","Boulder","80302","CO","USA"
