Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/3300-Bridger-Trl-H207-Boulder-CO-80301/13223332_zpid/","","Condominium","280000","10/15/24","576","sqft","486.11","","","1","1","3300 Bridger Trl H-207","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/645-Manhattan-Pl-APT-206-Boulder-CO-80303/13232835_zpid/","","Condominium","308000","10/15/24","676","sqft","455.62","1.61","acres","1","1","645 Manhattan Pl UNIT 206","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/4266-N-26th-St-Boulder-CO-80304/13239684_zpid/","","Single Family","1155000","10/15/24","2755","sqft","419.24","6906","sqft","4","3","4266 26th St","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/4252-Amber-St-Boulder-CO-80304/13239699_zpid/","","Single Family","875000","10/15/24","2108","sqft","415.09","7945","sqft","4","4","4252 Amber Street","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/979-Meadow-Glen-Dr-Boulder-CO-80303/13240754_zpid/","","Single Family","1260000","10/15/24","2759","sqft","456.69","4312","sqft","3","3","979 Meadow Glen Dr","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/5302-Pinehurst-Dr-Boulder-CO-80301/13244650_zpid/","","Single Family","1400000","10/15/24","5175","sqft","270.53","0.28","acres","3","3","5302 Pinehurst Dr","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/7211-Augusta-Dr-Boulder-CO-80301/13245727_zpid/","","Single Family","1115000","10/15/24","3857","sqft","289.08","0.3","acres","4","4","7211 Augusta Drive","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/3211-7th-St-Boulder-CO-80304/13177805_zpid/","","Single Family","2200000","10/11/24","2920","sqft","753.42","6374","sqft","4","4","3211 7th St","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/2790-Darley-Ave-Boulder-CO-80305/13184960_zpid/","","Single Family","1285000","10/11/24","2076","sqft","618.98","7076","sqft","4","2","2790 Darley Ave","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/93-Poorman-Rd-Boulder-CO-80302/13192917_zpid/","","Single Family","1195000","10/11/24","2758","sqft","433.28","1.48","acres","2","2","93 Poorman Rd","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/2874-Nebrina-Pl-Boulder-CO-80301/13194678_zpid/","","Single Family","828450","10/11/24","1810","sqft","457.71","3815","sqft","3","2","2874 Nebrina Pl","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/804-Laurel-Ave-Boulder-CO-80303/13199131_zpid/","","Single Family","950000","10/11/24","3325","sqft","285.71","0.37","acres","4","4","804 Laurel Avenue","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/7141-Mount-Sherman-Rd-Longmont-CO-80503/13212304_zpid/","","Single Family","721000","10/11/24","3024","sqft","238.43","0.27","acres","4","3","7141 Mount Sherman Rd","Longmont","80503","CO","USA"
"https://www.zillow.com/homedetails/5775-Jay-Rd-Boulder-CO-80301/13215347_zpid/","","Single Family","1875000","10/11/24","4262","sqft","439.93","12.33","acres","5","5","5775 Jay Rd","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/4497-Coolidge-Pl-Boulder-CO-80303/13220427_zpid/","","Single Family","1300000","10/11/24","3093","sqft","420.3","7957","sqft","3","3","4497 Coolidge Pl","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/3323-Oneal-Pkwy-APT-15-Boulder-CO-80301/13229791_zpid/","","Condominium","420000","10/11/24","938","sqft","447.76","","","2","1","3323 Oneal Pkwy UNIT 15","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/778-Linden-Ave-Boulder-CO-80304/13236033_zpid/","","Single Family","2200000","10/11/24","3794","sqft","579.86","0.45","acres","5","4","778 Linden Ave","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/2608-Carriage-Hills-Dr-Boulder-CO-80302/13240060_zpid/","","Single Family","1680000","10/11/24","3847","sqft","436.7","35.68","acres","4","5","2608 Carriage Hills Dr","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/7278-Augusta-Dr-Boulder-CO-80301/13244635_zpid/","","Single Family","1529438","10/11/24","5808","sqft","263.33","0.48","acres","5","5","7278 Augusta Dr","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/8932-Mountain-View-Ln-Boulder-CO-80303/81773413_zpid/","","Single Family","5248800","10/11/24","14030","sqft","374.11","1.14","acres","5","10","8932 Mountain View Ln","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/4181-Lonetree-Ct-Boulder-CO-80301/109687054_zpid/","","Condominium","330944","10/11/24","2090","sqft","158.35","7209","sqft","2","3","4181 Lonetree Ct","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/5678-Baseline-Rd-Boulder-CO-80303/121152925_zpid/","","Single Family","4650000","10/11/24","5243","sqft","886.9","2.43","acres","5","4","5678 Baseline Rd","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/750-Walnut-St-APT-C-Boulder-CO-80302/2061945696_zpid/","","Condominium","690000","10/11/24","955","sqft","722.51","","","1","2","750 Walnut St UNIT C","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/515-Lost-Angel-Rd-Boulder-CO-80302/13194430_zpid/","","Single Family","900000","10/10/24","1324","sqft","679.76","4.88","acres","2","2","515 Lost Angel Rd","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/85-Timber-Ln-Boulder-CO-80304/13197018_zpid/","","Single Family","955000","10/10/24","1924","sqft","496.36","2.54","acres","3","3","85 Timber Ln","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/3887-Paseo-Del-Prado-Boulder-CO-80301/13226789_zpid/","","Townhouse","739000","10/10/24","1720","sqft","429.65","1582","sqft","3","3","3887 Paseo del Prado","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/935-Broadway-APT-202-Boulder-CO-80302/13243258_zpid/","","Unknown","479500","10/10/2024","660","sqft","726.52","","","2","1","935 Broadway 202","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/3301-Arapahoe-Ave-UNIT-426-Boulder-CO-80303/296358338_zpid/","","Condominium","815000","10/10/24","1046","sqft","779.16","","","2","2","3301 Arapahoe Avenue  Unit 426","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/523-Arkansas-Mountain-Rd-Boulder-CO-80302/13194233_zpid/","","Single Family","1331514","10/09/24","3259","sqft","408.57","5.02","acres","4","3","523 Arkansas Mountain Rd","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/3745-Birchwood-Dr-APT-36-Boulder-CO-80304/13230215_zpid/","","Condominium","325000","10/09/24","592","sqft","548.99","","","1","1","3745 Birchwood Dr UNIT 36","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/620-Pearl-St-APT-C-Boulder-CO-80302/13241200_zpid/","","Condominium","525000","10/09/24","720","sqft","729.17","","","1","1","620 Pearl Street  Unit C","Boulder","80302","CO","USA"
