Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/3220-Wright-Ave-Boulder-CO-80301/13244321_zpid/","","Single Family","1150000","10/25/24","2506","sqft","458.9","4581","sqft","4","4","3220 Wright Avenue","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/2030-20th-St-APT-3-Boulder-CO-80302/59999449_zpid/","","Condominium","1305000","10/25/24","1570","sqft","831.21","0.33","acres","2","2","2030 20th St UNIT 3","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/735-Utica-Ave-Boulder-CO-80304/71346688_zpid/","","Single Family","3000000","10/25/24","4178","sqft","718.05","10019","sqft","4","4","735 Utica Ave","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/5060-Pierre-St-UNIT-A-Boulder-CO-80304/72297624_zpid/","","Condominium","1361860","10/25/24","2933","sqft","464.32","","","3","5","5060 Pierre St UNIT A","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/3055-25th-St-Boulder-CO-80304/2060460834_zpid/","","Single Family","1225000","10/25/24","1525","sqft","803.28","7503","sqft","3","2","3055 25th St","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/1135-Berea-Dr-Boulder-CO-80305/13186041_zpid/","","Single Family","935000","10/24/24","1053","sqft","887.94","7123","sqft","2","2","1135 Berea Dr","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/5460-Fourmile-Canyon-Dr-Boulder-CO-80302/13195812_zpid/","","Single Family","250000","10/24/24","360","sqft","694.44","1.02","acres","1","1","5460 Fourmile Canyon Dr","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/1850-Folsom-St-APT-811-Boulder-CO-80302/13223556_zpid/","","Townhouse","553000","10/24/24","1357","sqft","407.52","","","2","2","1850 Folsom St UNIT 811","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/4883-White-Rock-Cir-APT-H-Boulder-CO-80301/13238059_zpid/","","Condominium","357500","10/24/24","729","sqft","490.4","","","2","1","4883 White Rock Circle  Unit H","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/251-Pearl-St-APT-3-Boulder-CO-80302/13239546_zpid/","","Condominium","1100000","10/24/2024","1334","sqft","824.59","","","2","2","251 Pearl St UNIT 3","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/1616-17th-St-Boulder-CO-80302/2057303845_zpid/","","Condominium","830000","10/24/24","1512","sqft","548.94","","","3","3","1616 17th St","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/45-S-32nd-St-Boulder-CO-80305/13183776_zpid/","","Single Family","770000","10/23/24","1040","sqft","740.38","7387","sqft","3","1","45 S 32nd St","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/4675-Ludlow-St-Boulder-CO-80305/13185117_zpid/","","Single Family","1450000","10/23/24","2464","sqft","588.47","7459","sqft","4","3","4675 Ludlow St","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/4820-Baldwin-Pl-Boulder-CO-80301/13231469_zpid/","","Townhouse","700000","10/23/24","1084","sqft","645.76","1678","sqft","2","2","4820 Baldwin Pl","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/3601-Arapahoe-Ave-D217-Boulder-CO-80303/2060458553_zpid/","","Condominium","820000","10/23/24","1394","sqft","588.24","","","2","2","3601 Arapahoe Ave D-217","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/2840-20th-St-Boulder-CO-80304/13177547_zpid/","","Single Family","1016000","10/22/24","1577","sqft","644.26","8508","sqft","3","2","2840 20th St","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/1611-Pine-St-Boulder-CO-80302/13182810_zpid/","","Multi Family","1442500","10/22/24","2091","sqft","689.86","7000","sqft","6","3","1611 Pine St","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/4630-Ludlow-St-Boulder-CO-80305/13184815_zpid/","","Single Family","885000","10/22/24","1800","sqft","491.67","7010","sqft","4","2","4630 Ludlow St","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/385-Seminole-Dr-Boulder-CO-80303/13189351_zpid/","","Single Family","945000","10/22/24","2420","sqft","390.5","0.31","acres","4","2","385 Seminole Drive","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/3205-Carbon-Pl-Boulder-CO-80301/63507086_zpid/","","Condominium","405000","10/22/24","500","sqft","810","","","1","1","3205 Carbon Pl","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/3000-Colorado-Ave-APT-F121-Boulder-CO-80303/2114586967_zpid/","","Unknown","445000","10/22/2024","1008","sqft","441.47","","","2","2","3000 Colorado Ave F-121","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/560-Nightshade-Dr-Boulder-CO-80302/13192987_zpid/","","Single Family","875000","10/21/24","2100","sqft","416.67","1.91","acres","3","2","560 Nightshade Dr","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/4222-Lee-Hill-Dr-Boulder-CO-80302/13196620_zpid/","","Single Family","1080000","10/21/24","2400","sqft","450","1.22","acres","3","3","4222 Lee Hill Dr","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/600-Manhattan-Dr-5A-Boulder-CO-80303/13225081_zpid/","","Unknown","395000","10/21/2024","1128","sqft","350.18","","","2","2","600 Manhattan Dr 5A","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/2201-Pearl-St-APT-104-Boulder-CO-80302/13241037_zpid/","","Condominium","395000","10/21/24","611","sqft","646.48","","","1","1","2201 Pearl Street  Unit 104","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/5540-Stonewall-Pl-APT-16-Boulder-CO-80303/13252027_zpid/","","Condominium","400000","10/21/24","859","sqft","465.66","","","2","2","5540 Stonewall Place  Unit 16","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/625-Manhattan-Pl-APT-308-Boulder-CO-80303/71346816_zpid/","","Condominium","355000","10/21/24","819","sqft","433.46","","","2","2","625 Manhattan Pl UNIT 308","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/2127-Fourmile-Canyon-Dr-Boulder-CO-80302/118270159_zpid/","","Single Family","1450000","10/21/24","2786","sqft","520.46","1.96","acres","3","3","2127 Fourmile Canyon Dr","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/350-17th-St-Boulder-CO-80302/13180634_zpid/","","Single Family","1540000","10/18/24","2689","sqft","572.7","10359","sqft","3","2","350 17th St","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/4265-Grinnell-Ave-Boulder-CO-80305/13183974_zpid/","","Single Family","1050000","10/18/24","2030","sqft","517.24","10315","sqft","4","3","4265 Grinnell Ave","Boulder","80305","CO","USA"
