RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
53060,92,Lubbock,city,TX,TX,"Lubbock, TX",Lubbock County,956.5217690665537,958.9309163215975,956.154642153196,969.2490675268937,974.8767288841728,980.1940008145536,981.7762427031996,976.4187054128524,985.7737435518068,985.154859295871,996.636695171816,994.216866054886,993.317359378102,991.3430059464491,992.8427940028782,997.8912727705348,999.3063960640393,998.1275787391324,999.1255149882556,1005.0019195906034,1006.4411438409252,1008.5316254190706,1005.2783608109225,1006.4348025211353,1008.1402667313879,1008.8809341298246,1009.7762089684703,1011.7335016632568,1015.5084124551975,1020.3871723794131,1023.1766123719607,1021.9046257322084,1018.3521565092706,1017.2123597280328,1021.9841077424421,1027.2264526173199,1030.0037305572785,1030.548777668783,1031.2887091672983,1029.8553611004697,1034.604285484359,1035.293725014238,1035.0033873934913,1035.441516941163,1038.5997056004085,1043.6407834065506,1047.9629694541436,1048.1052612172357,1046.702266348694,1049.54979390277,1052.7151057442516,1055.8919716678845,1054.6076983072833,1056.6410779708008,1060.159936541161,1064.447409009437,1068.3379183240015,1069.9364883788667,1070.0414590402609,1072.749023872184,1077.7784812457871,1081.0854590338524,1082.0004183878953,1082.9034388805842,1085.3706480437595,1089.0907619020486,1094.455456422588,1097.4426805401356,1101.520899558175,1102.5049481179944,1112.8955801147763,1117.7563843340015,1125.796371716214,1127.8387092750531,1136.5772123627326,1141.9714981078523,1158.4512885182448,1165.8863550897827,1175.0369545376,1178.578198716332,1194.192104021949,1203.5198791703206,1203.0781327318214,1205.2913606886311,1214.6933312513302,1227.0203875745515,1233.9434521573648,1240.5981440651997,1243.6795972609793,1247.5700396695083,1249.751790501345,1252.9942352512335,1253.916884800616,1255.1904419698747,1269.4992941161063,1273.723992933186,1277.434955990142,1273.847646241223,1269.3526019887813,1269.469571283489,1268.2362865393245,1272.3895046927441,1273.7338502838234,1281.115140472851,1282.1052295860488,1286.981553208507,1283.4998361741061,1287.1360024613705,1286.7352976399713,1291.4985421732258,1298.181578109421,1301.9637977302443,1305.820050462331,1306.8320343514406,1310.1823792156615,1309.4158187663961,1311.93534056676,1312.5789054974891
25934,93,Modesto,city,CA,CA,"Modesto, CA",Stanislaus County,963.5257581013728,960.2978132051609,967.3251772039584,962.1382892085696,980.0198266270273,990.5916609684706,1002.9039598551532,1002.8507576716518,1012.2937040635883,1020.641263597291,1029.56112876644,1034.6652364636896,1032.0368863421409,1043.084835226333,1060.4765292432387,1085.173930254946,1090.5820720262911,1090.8963001876366,1089.783895489288,1104.5416802087302,1109.3026629692774,1128.3292365257028,1136.7380965595296,1150.7227018200144,1153.553071472125,1165.9835338733542,1173.6716844253415,1179.4086593499267,1186.4519800294477,1200.3489252377317,1215.8650436878047,1217.6608801235147,1224.1021992977428,1214.928372965263,1223.3517292803585,1228.6275981146364,1253.2389395558373,1254.605480533806,1264.9867828446081,1269.1191052526037,1282.027689062631,1281.5011146413844,1281.9206123769807,1287.242459020194,1302.5578153778838,1316.57265082407,1323.7843971955022,1325.3757269919738,1321.782398973907,1328.6130038842232,1329.9762064709257,1336.0995514938807,1338.5270690586922,1349.409073445554,1359.0289485678854,1368.5281769703008,1369.5781541950062,1376.5324881533859,1382.1803256941632,1392.8318005460692,1400.5062655649426,1409.7269325147972,1425.9304531020991,1427.5877986256644,1435.6729623053723,1434.2659747070588,1448.2490544038892,1457.7113673613867,1479.8090036222711,1504.927240689466,1526.8217350213292,1541.7304654253883,1551.998734142119,1563.5890376464747,1580.0513856075354,1589.2840710266569,1618.077431563529,1635.8182836441867,1670.9027556233432,1680.8493641673122,1688.8965385393085,1688.5049474949471,1713.4089929133063,1742.6514638081699,1763.6344747860826,1775.0333545470578,1794.350784209203,1832.4672795791334,1827.7168192291717,1842.0952105349247,1825.3483574225352,1844.1627924725676,1836.0931864614276,1843.3400633342717,1846.2828650634945,1851.8712735606882,1863.11304822265,1874.9798716773323,1869.145794423921,1860.137088922191,1856.4004534654584,1873.3195160642586,1880.6996992086958,1900.2019127744109,1914.8685145808618,1917.520556779329,1919.9753446606142,1919.1850258299914,1919.2440522783204,1923.3222646863699,1935.6830937933883,1943.3205038426331,1963.2923041647814,1960.314930201493,1975.526133232637,1969.0699892359803,1979.5035667677412,1993.3682904579455
18800,94,Katy,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1437.7842504891914,1437.9921553401325,1440.9841553333742,1444.2845394467363,1445.634368976172,1450.5119111792565,1451.2573455646866,1454.5156907926867,1456.524087805213,1456.742342225776,1457.7056188233148,1454.263107603134,1454.347534737338,1451.5422933569066,1455.8279087986546,1452.4836347781556,1449.143666684158,1440.658809562111,1436.4662089317758,1437.2484337827168,1434.258495235351,1433.934151987286,1426.3349201885483,1427.1288013357373,1424.9624039839705,1432.4174340704456,1436.623873454774,1440.1901690238149,1444.0777825810792,1447.473047457665,1452.6325317954756,1451.6699814023727,1462.0965704204164,1469.7481425813107,1481.972203851042,1484.998649457294,1494.3721567768355,1499.5995862345546,1499.3037281714267,1498.7404576384217,1496.225586198283,1499.7730675782566,1499.0811623454067,1501.2701125451977,1497.9369725044307,1497.5266232351817,1502.2438115329742,1505.7611496541879,1508.4807650156888,1505.1306267505274,1508.2456337708834,1513.4212670599497,1519.9421461231525,1523.029644569848,1527.722225769679,1532.188140069206,1536.131393795683,1538.8179639248835,1536.9604363466844,1539.0656337064402,1539.4762416271144,1544.7450970673872,1559.2751975764625,1562.036446291386,1555.8582094192493,1550.9064578920502,1550.2177707397066,1558.2527055529667,1572.342279110759,1579.7158949619154,1594.220808899192,1604.0423825624157,1618.9995481858916,1623.0118207354299,1632.5969185980377,1652.0169524016658,1685.0029056682233,1717.4617682751832,1743.6568945633549,1762.7902088733888,1778.7552486676832,1801.4649650326705,1820.6396843422192,1840.8608198095676,1848.396654187841,1867.414942278023,1872.2380800548028,1881.0243287980406,1882.3666029431893,1893.3361811360046,1914.313267919767,1930.1618022825314,1938.0903543597117,1938.2791127114563,1934.9778304459285,1937.2090755528523,1942.1143301521633,1941.9829436477087,1950.4589412763705,1949.348692538488,1957.79363129776,1956.5883031659841,1951.2375806183602,1952.212430879616,1957.2606334003012,1961.150838609638,1969.446083071597,1973.175738870947,1979.0381488130831,1984.3409166228164,1987.8922698605954,1993.7818151323313,1992.481482549072,1993.3087727268605,1993.1652496895788,1991.4041302248593,1990.1896231778942,1991.5592621805279
5573,95,Lawrenceville,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,1173.4518786735066,1178.235292917114,1186.1061994303866,1190.4598890993593,1192.1307830944365,1195.958598465312,1204.0367218139822,1210.1534969615184,1216.7753901072617,1221.7895106485041,1224.806476982319,1225.0254894472564,1228.930887895281,1236.0178243335956,1241.6961984946204,1242.0070441101075,1249.4227160322307,1253.6108384659065,1259.31519123994,1263.26430239411,1273.0609690076824,1279.558299585786,1283.637244327181,1289.905769416667,1295.5150996610353,1303.488395536263,1308.5490694962125,1319.737226686473,1323.7633291540258,1333.6445977008023,1340.888650122162,1345.8360555331587,1345.570132597906,1349.1975190461187,1361.5070086447115,1372.3648405834929,1374.8274908760447,1378.4377084436098,1382.266260233016,1386.771647072798,1391.0234108923814,1392.3279397454985,1402.238511473514,1407.0042389889863,1425.2241935360214,1433.0018740679632,1444.8991299082008,1441.8247217859316,1442.7771027749368,1446.7028300673358,1454.0410207921097,1458.8827928517633,1466.2046780157682,1473.4262788679687,1474.715696887403,1481.5864808817735,1479.1731606175808,1483.8341227408089,1481.5099184800122,1491.1208441847016,1501.9111336587769,1509.1882859619432,1513.0714100996265,1508.398057417039,1511.6237597924514,1514.746078165884,1525.652976260702,1542.4279408633402,1557.2012996061262,1580.5600393557174,1593.1344540078842,1606.9404286265697,1618.739320864757,1657.678487834688,1684.6555067209256,1715.5719563437544,1735.817224053765,1765.0793920943195,1794.691355486603,1827.1192574858164,1864.0000838866974,1891.62252737529,1926.996100991354,1956.7351131414441,1969.5024208619484,1960.9613680654263,1954.7448604325793,1958.19920444425,1982.5390609078004,1994.527967944788,2026.111887130178,2034.1925602640076,2049.1731522520263,2045.3295211079662,2048.5869867568563,2055.120108708641,2059.612724474391,2079.050199745433,2090.4259041672058,2109.3128839501132,2102.6971168725277,2098.720128979388,2075.8241464798343,2070.67950460298,2064.738704456248,2077.1698048567628,2075.546050236765,2073.1094150402305,2080.123569405016,2079.184382829708,2085.060354643356,2079.1758549306496,2083.435030933525,2089.3312115196677,2099.0874419796482,2106.117423902153,2109.2844052636733,2109.0708016357207
51405,96,Chula Vista,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1706.949132704981,1714.9824851765782,1712.845659026749,1712.786036389425,1707.3007405134463,1722.27049283305,1734.786640182418,1752.5387892850938,1754.358681857671,1767.091290804097,1776.3242423588651,1800.0868921130352,1793.5981007084113,1800.6024189673055,1809.3862663218345,1811.5376147482116,1813.8422556879948,1820.1242942639424,1840.226444166605,1846.5928415040603,1852.885947124554,1856.3403084830868,1867.6786984025764,1872.2538233307496,1886.807599989732,1888.9074997291768,1904.9073321677954,1926.2978365242047,1945.744502596083,1952.3987077145578,1946.5044643224633,1953.9836231881586,1963.4239317924669,1973.0058134252386,1970.987674494191,1983.3681889424101,1995.1509726528832,2014.5023916949888,2024.7778185996488,2033.2574697581274,2035.2423456064025,2038.6683797186547,2040.8444543036157,2045.292481814024,2054.2420603182845,2060.488090409389,2072.139271639991,2076.040430868913,2075.559199582646,2077.4497811718697,2077.865587725542,2078.4234101084166,2085.3289347035734,2096.069539337,2111.203473809683,2120.7359186174526,2126.379933617693,2134.3811636912214,2142.5730515403384,2150.746319101451,2161.8153988384665,2170.1264972486606,2185.867950920594,2183.991935697013,2172.0420334180467,2165.4982859584493,2166.5455904154146,2177.3535138899783,2191.240274404551,2214.0000415922495,2237.567087008354,2255.082755917366,2264.5099746030537,2276.934182179702,2303.5716755321832,2337.650147355145,2366.3037930018954,2387.7831853299344,2410.477151959058,2452.2396359560603,2488.2470599433595,2534.6974976194324,2573.1297672066166,2622.611380278436,2657.765519252703,2693.686158975679,2692.653461454557,2706.966695604933,2732.2466670773983,2798.998484386163,2855.0774996735977,2897.37539539443,2903.6063042809715,2899.7472245997624,2903.8905068027275,2918.218513079403,2930.7292767705744,2946.5526004583926,2972.4574118086434,2992.124242261348,3021.112714400328,3025.732290471544,3016.2384269345303,3007.404667427241,3010.8445763828104,3019.0322740886095,3030.9567312020395,3029.147430322621,3036.5850587852165,3038.9144589494967,3046.911861569308,3048.7969743987005,3038.034643389087,3024.6590971164555,3026.088386536222,3027.993803842369,3038.1297007649446,3045.2742931224598
3737,97,Boise,city,ID,ID,"Boise City, ID",Ada County,890.3651158894605,894.706445698901,895.472458569333,895.0915260632003,903.9296474788499,906.1696960675775,911.5329719817769,910.3484887920645,917.5572794597164,920.7161035069857,927.940918102369,934.6973162313383,940.5433194530164,945.0678705004851,946.9845698719213,953.9938700971013,953.6981852752273,961.7967561620651,967.1787815864267,977.7601358087359,980.6532241889423,989.885519669563,990.2527467157204,995.5175394263553,997.5650381421997,1005.2046337914817,1015.571463244378,1021.7353947905445,1032.3859828412283,1035.4894390200493,1044.3140383464338,1052.0987679995394,1059.5557363487794,1063.6422077559653,1068.5890281454022,1071.6685783825112,1082.6007730038268,1093.3343662639634,1099.46822088503,1104.6196713942998,1110.0810061296227,1123.6314026655741,1132.3042225255308,1142.2678584691487,1153.545370070408,1159.246534971396,1168.875681941939,1173.3235808833685,1180.1330640791177,1185.0126478345612,1191.643886737923,1200.373309841724,1207.9935824625215,1211.5068494349844,1216.5862018012683,1220.3054545241507,1224.785111478751,1234.2164997449668,1242.02013163836,1253.8944226455526,1260.4441560234245,1267.3890184954107,1274.0739257562445,1265.873086997155,1263.0817433765294,1258.935693478293,1272.5704736019904,1289.4584200685313,1312.2511891512374,1340.182999897299,1362.4260607655265,1394.7647682408558,1412.2022209230242,1437.973885207757,1457.132281372231,1495.8621277443776,1530.4024832383798,1565.4623604926094,1587.0486113581335,1609.1164098742456,1623.303153543932,1633.211590244146,1645.071958931596,1646.3039085048758,1660.8589435083418,1663.2233378754854,1672.0936159585563,1680.4353391305353,1699.7373099302897,1715.4141631021148,1725.593430772138,1727.3096423286834,1726.0948682881137,1712.774262480698,1707.0308204678574,1702.4653323710709,1710.4432844002406,1711.2678589473066,1720.868461094621,1716.3594068182906,1707.9667762020335,1699.0408126231764,1700.0336708022066,1699.4737217579282,1704.4173974855742,1714.2605682263204,1723.2646884446713,1733.4642461998171,1730.563673078295,1736.5927691268544,1733.9696441724393,1738.3815618690603,1741.4477551623238,1746.8946786804984,1749.8290741031103,1757.731311853909,1764.0780053344888,1772.9505399818427
6752,98,Richmond,city,VA,VA,"Richmond, VA",Richmond City,903.1135437795124,907.6789535516122,908.972313133059,912.4336992856511,913.9105861265788,916.0984523840785,919.720535734525,929.3875364283529,936.7929596311545,945.0738414583385,948.6849831209677,955.0098829197193,951.1508433745016,948.2213455645137,946.3456695408369,951.594641874792,952.204716392996,954.4191016172663,958.2010033270325,962.942315264138,966.401332634583,969.1308613924068,967.9302220876472,970.9817274927549,976.5489572580769,982.0533465853687,987.45132176286,989.3885307017271,997.9869063398803,1002.4568212584226,1010.6148755883956,1011.7026414861093,1014.7035190006453,1014.0345381862084,1019.0515178136199,1023.8400325146499,1029.389946631331,1038.8301230234574,1041.124101857477,1047.9553319841366,1050.4269931039917,1058.027636455955,1057.5057871400927,1057.6075212025523,1058.4410138776984,1063.8427346691715,1078.5221423298892,1081.3090225795256,1089.098059687755,1086.0095194028934,1092.469953248085,1095.4850976388584,1099.6700488773638,1101.595773981935,1107.6672436482113,1116.42111555612,1123.9629331945569,1129.838389358859,1126.3696543935887,1131.4037106652454,1131.850547672462,1138.8218261308896,1145.5852292371296,1146.2319982416732,1149.0577445065649,1148.5860595329423,1154.9230894677426,1159.2457518498704,1167.7974025666488,1176.6318150421014,1180.5281085103668,1183.9399646207876,1188.8138362808113,1193.5255230844894,1203.378224384643,1212.495434659669,1226.3317395601046,1241.7153275110384,1255.8252714312941,1269.707662078836,1276.5906498433583,1286.7604805658193,1300.2822976685325,1324.0113496803308,1336.7062903519522,1348.9359158597756,1353.0686221487802,1367.8369376995033,1380.7218495724883,1393.6690467009296,1407.9105876517347,1414.9351964706918,1432.4922440363234,1441.5375685614842,1448.7559039000084,1447.905503682141,1442.310293039313,1442.7279274909158,1444.5079885033663,1450.251850710841,1452.0800936471262,1451.2164905812533,1449.2469893079763,1452.4987477442694,1464.460388876108,1473.589733288898,1479.9372335443234,1486.4579769249929,1501.7292155988437,1511.8689125272872,1523.7802351721084,1526.8473744723215,1532.468706916656,1539.648390679508,1546.9382479217356,1553.6830220746986,1549.2829987676232,1550.3937179661589
4888,99,Gilbert,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1196.4486665224185,1201.8300132473926,1205.0448331158686,1218.816371017785,1227.6444486562968,1231.447265643136,1232.1571902190192,1234.822410982288,1243.1676039062402,1247.4598372913185,1253.6688758572434,1254.6652521803878,1258.9916490133985,1260.3029285531545,1264.0721450753165,1265.2892612781206,1268.7723254076445,1273.7892695816686,1280.5540763243202,1287.6231750551735,1289.7690581369995,1292.6027158477268,1295.2385836886472,1304.7827872768405,1315.7102510392845,1320.602713514664,1322.8397669756246,1322.4291297455618,1326.5999656560823,1332.782251496283,1337.9757217641638,1342.5507949590353,1347.5252989302444,1351.9152014467486,1364.3737410099084,1370.3262602089796,1378.7436485928506,1383.332553291784,1390.785484069575,1397.7627818896165,1404.680772953032,1414.1134550644404,1421.2575144974446,1426.3547287579818,1431.3513694472692,1445.6979717850022,1457.757679578432,1461.7879449221916,1464.2357569146366,1474.9334336726906,1485.4260121300288,1498.3522482866674,1509.0789440529502,1517.0370135262253,1527.5571233168898,1540.415497863853,1554.6506378768809,1562.2215046056526,1567.9933717726778,1582.9992592674696,1598.2353720044096,1611.0077536520478,1604.6959943455015,1606.5163544198065,1600.0722738820468,1606.5369518722937,1616.1898384996362,1643.7931231389568,1665.6031562694227,1695.433320676353,1718.5330369924263,1740.3952163960469,1759.3439830929628,1783.4245693006844,1806.6103847159234,1832.3354875987775,1877.1881936762973,1924.094133265833,1975.6335485949116,2008.8899913956711,2044.9401040895455,2064.1528107059007,2084.5056834866905,2089.9031878105325,2104.1181333875465,2116.3827379858444,2135.6122187181118,2152.40055978151,2161.0008140743266,2163.7065063119685,2156.2696266957983,2145.4047484488738,2138.3794919301354,2140.9268545274645,2144.8715096434953,2148.335323227482,2155.201405182406,2161.075624710615,2167.0730250591905,2158.0958756178516,2151.9471116661684,2147.243211065131,2152.6022269908794,2157.3459228183815,2158.640030813847,2164.9842432647906,2165.4722843323925,2172.2307631975514,2171.6539518809395,2170.6256752590175,2165.76463348243,2171.8442387744217,2174.9094033336487,2178.0711937252913,2176.594844752074,2179.757528544508,2182.5997388191113,2179.3903424832315
41760,100,Winston-Salem,city,NC,NC,"Winston-Salem, NC",Forsyth County,860.7038857442435,853.7092240617552,852.5185142417802,851.6602647142337,851.1112638691064,857.0563341961988,861.3120849172492,865.5163755386617,869.9657028480739,873.5392728836196,879.0263014069196,872.3611494618905,877.2159844835624,874.2380792589844,879.4973011026711,880.0522417095913,881.6803462460163,885.8814777233484,889.4793447430682,893.8601477473402,892.7049161771199,894.5684143626564,896.6355408923505,904.326936205081,905.6073263510154,906.1721563599359,911.9913087021305,917.4707963537047,924.9996801302974,925.5638140561581,927.5455554445105,929.4886380210029,936.366000842664,940.752917026984,946.4406504021588,947.2364017243431,949.5658155831347,952.882602821542,957.2564804209775,962.7352011910375,963.7061298364189,968.184143499102,971.789525497477,979.5307254036259,983.7420052264142,984.3672951877363,991.6008377703982,1000.2494101789116,1008.9902266544418,1007.9311523782696,1010.259270941979,1012.999587267526,1018.1150576192505,1023.4029736770058,1029.0251821100296,1031.3637508060212,1035.2796490650853,1042.7834015282838,1044.5499633844486,1046.8402608302858,1049.4642850026491,1059.6286382897886,1074.173315428786,1073.0576032513509,1071.2315675984257,1070.401321145529,1087.8765126590913,1098.6887390129662,1110.1700424128412,1115.6250713018073,1127.7264917178009,1138.2121898099044,1151.0895546940542,1154.5358492599871,1161.7631492502048,1177.5830615378813,1201.3622544079126,1227.4922810020742,1239.0402322035275,1255.7507016437628,1267.7062644483162,1287.0033812428944,1306.6648146193306,1322.3042469759537,1330.7480640666747,1349.8193094406429,1358.5218591023363,1376.5525490219293,1377.4076629255655,1387.6115304083685,1393.9917980689129,1401.3987953222504,1415.3579743111286,1420.6253632033047,1421.1679661791147,1417.689169337312,1420.6304752492283,1426.990502741034,1442.971365810271,1449.754800655567,1462.0261858032038,1458.855554826988,1468.6958553701504,1475.1907042712803,1475.6016807617639,1464.9854363696868,1470.8926300763426,1482.2601858386156,1491.775260180774,1494.9442525972058,1495.055099989898,1496.0412159066561,1499.784614706777,1510.3476038012118,1515.8916253380685,1522.8797984704222,1532.730417398474,1554.502637987013
398849,101,Madison,city,WI,WI,"Madison, WI",Dane County,1217.1539589872027,1230.1124879919134,1242.641041076831,1250.467127221413,1255.08031288775,1253.5109029281912,1253.108935840341,1265.8008979055373,1265.1897722412416,1267.066002572505,1266.218256684339,1267.3677026978673,1272.5186925230896,1275.1051101632418,1277.3088695816275,1281.420537620629,1273.2316806898689,1271.278713995581,1268.945932055534,1274.5934515757406,1271.3185399386089,1275.5450494431425,1284.6000330225802,1297.08308817212,1303.9722216148102,1303.8550933536033,1314.275852182577,1315.4734674024185,1324.1429194940972,1323.9642331393568,1329.369081615273,1331.4492001003996,1340.6472473324334,1346.686754659119,1341.308344677634,1334.2569127832976,1328.788971377619,1336.5289070999047,1340.7810170414689,1346.4648580013766,1350.6386286320476,1355.4872437613544,1358.060511502188,1358.352405354212,1357.8100267638983,1363.552622451947,1377.3576733819964,1380.4037973106128,1385.9470629294385,1385.549631596388,1384.6458192375205,1387.3381560301784,1390.4956596439993,1396.6518202732143,1402.140457232663,1409.1743864282178,1415.9628960510242,1418.0387484088453,1418.737066660178,1428.2781768036689,1436.640353948835,1445.057826001002,1442.8562991379097,1442.0025678346028,1439.4868098470724,1440.497191824199,1437.9989139936872,1443.4085042056627,1438.0093638423311,1436.0771573851277,1438.0890261902491,1448.146862374459,1454.2697939639074,1456.6965218043197,1469.5962426068934,1485.4218130686018,1494.5713340715206,1492.189244130432,1501.8957759512614,1512.7794341606213,1536.019329611791,1549.0199814961604,1550.6523544281686,1550.8821256698996,1557.8811110357055,1567.8684331741674,1572.123687516494,1576.7006572230925,1592.786612407448,1618.1015016372949,1638.107949852162,1653.9398928785035,1653.2123540300174,1655.384353645897,1661.9063478656767,1678.0045520145084,1697.3640164868636,1718.1086800904413,1739.0911079068974,1755.7592994680856,1770.4174037709267,1789.1808218829967,1809.7288890212167,1817.4125600321136,1820.2975041908333,1819.0110411979747,1838.9573458321402,1850.001251229595,1855.9154009376543,1860.1302890696616,1865.4262203724297,1873.5934286620077,1879.0704110239978,1879.2704453892995,1878.7808354852014,1890.3494612328004,1912.1031294088134,1938.001723974614
52893,102,Laredo,city,TX,TX,"Laredo, TX",Webb County,,,,,,,,,,,,,,,,,,,,,,,,,877.6670101151166,880.8027577814948,892.1281488662935,895.1763515004859,884.5723005708884,884.3238621720332,881.2732819373146,888.7562079872421,896.6770920745116,919.7474302555611,926.1059241466589,916.3732431034011,913.6477000317221,919.3138003309314,922.057952586024,913.8264228789187,921.128552022633,926.8081036355188,941.9783488401918,940.1503942437205,941.8978623513074,927.4933040544687,925.4942187850229,932.3512940811777,934.4179230096179,941.9484202348002,941.4144860304344,948.2708939140822,952.0287723757276,950.5352918566621,947.9127841897485,948.7416392598665,948.0048570179309,949.8288543238331,951.1026740816693,953.3393267481915,955.7609149752667,949.2639094488321,957.991458343964,957.6031733080713,960.0367337329455,959.1922991092454,960.8318867949409,972.1915144238368,975.4019013129436,979.5104316890194,965.3160913000339,963.5936540071506,965.5642371044283,970.0383383970683,974.1397721255568,974.997714782606,985.1501829142134,997.001427549629,1016.1982565797124,1027.5414682486037,1031.9137151300488,1038.6120571691883,1055.588939156632,1064.281942226369,1068.7203156948758,1088.753801999406,1104.3699529392006,1115.4399721679981,1106.073641520584,1111.2863675585484,1109.7222936980725,1108.5999520724138,1112.1041849951055,1117.7154761335285,1120.598701239297,1119.075890196657,1123.8529626921238,1116.2419160428417,1134.325374455297,1142.3644648308089,1160.6300770681223,1164.3271381644734,1178.5037506892027,1191.5662397500016,1195.8303115663336,1199.9224690403532,1208.236350645688,1221.6834152757951,1231.048975934912,1241.9465211360914,1233.5920454931183,1236.7734470215005,1239.5424215770538,1246.019551335341,1245.3939873156075,1246.6821967095782,1253.8175528531028,1258.8055555555554
26187,103,North Las Vegas,city,NV,NV,"Las Vegas-Henderson-Paradise, NV",Clark County,1025.878424329593,1029.6068087674564,1034.9318271016514,1036.7851436360183,1041.1506221586012,1041.299435834955,1046.2423946113033,1048.4474762573557,1054.3367543212785,1057.1406997019844,1061.2885546249931,1065.7773229543864,1069.5696550448672,1070.8912198950236,1072.0430977127871,1076.5828481648348,1081.2554026978378,1088.4289633388578,1090.212129180338,1096.1891465616488,1097.319231998883,1101.8953808298945,1107.3251192873342,1114.441688786233,1122.3682915505333,1129.1929949834996,1135.6417703715824,1141.9695224836062,1143.7682527736108,1150.3779851141499,1159.1778485631025,1166.7216314063057,1175.7999259606765,1181.4465243018228,1187.5879672132933,1191.1569851783058,1194.45585896996,1204.2898981149413,1218.0088783025674,1227.227207215502,1233.619503242694,1234.6334743896184,1240.7779358174046,1247.033588869678,1256.888572879771,1271.9690937447078,1283.8836144268143,1290.0013631445836,1294.0022612035862,1296.1976481118131,1297.915742657339,1302.7123294019004,1312.1190383491846,1322.8981877968351,1329.517561182096,1335.8575119203358,1339.4720918131582,1340.0138776264328,1342.5839683109814,1350.6652962633575,1360.4332411790235,1368.5485422383406,1372.1335024306054,1370.9865421579304,1360.542434626614,1360.3770826382863,1374.117549451715,1396.3808010261753,1416.496515711902,1439.1458151128222,1460.2574186792708,1474.7816446277145,1489.2339143125803,1495.1834945254543,1515.1206813583162,1529.78709914392,1575.040750150793,1613.5447762864967,1649.6722490414143,1671.6776908648058,1707.425445745685,1748.5026604018324,1786.0696063107225,1805.5286464195885,1812.6643584727383,1819.8433979488398,1829.1660567666145,1840.6522474678893,1837.675666840564,1836.8422225939746,1843.6727308608522,1846.9648591657588,1841.1118272522835,1820.131411628307,1808.6753740667882,1801.83835222578,1807.2471270245783,1815.701017975788,1823.398789883033,1829.8563012186257,1833.2485321275262,1836.3124665038172,1829.70600783,1826.9205325076352,1824.3696062756235,1832.775278025043,1835.4298566664581,1844.3113980070243,1849.0909139268615,1852.8553972151549,1852.7357920079987,1853.653479092172,1856.8441041141793,1860.6502700919248,1868.3997559585277,1877.8651385856538,1888.754086557842,1897.3739984013544
