RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
102001,0,United States,country,,0.03621921077965148,0.0353338092151717,0.03469580142232453,0.034183582838277445,0.034093773698159836,0.034004660790965216,0.034022750812210685,0.03401459076285876,0.03396685477140591,0.0344082038295666,0.03439900316826198,0.03427842393223934,0.03348229212177676,0.033062563700962284,0.03280886826834279,0.03272316338323059,0.032695733193333985,0.03277658441805997,0.032913609141677104,0.03288664093931493,0.03289709490701599,0.03318144730763072,0.033598328978980324,0.03469610937035626,0.034944201133483566,0.034667670925774996,0.03322069064759624,0.032360842308916095,0.03229145200357154,0.032940417771105505,0.0338685830647145,0.03456397069038468,0.035059687635897153,0.035617840390450406,0.036662495869646365,0.037871964093853565,0.03901033005323638,0.040259102648377475,0.04164785711008051,0.042709280631795,0.04282726283175792,0.04246261709635163,0.04176130574393063,0.04124089918612125,0.04097965522096662,0.041386982553952976,0.04242981650589243,0.0441070219025905,0.04557613612659,0.04565813617715076,0.044617594068577564,0.04296280765058149,0.041433909031554896,0.03988360292262285,0.03845980822442197,0.03798350645542007,0.03770857980794016,0.037784824098022224,0.037486323208249434,0.037256036505427546,0.03696425172485079,0.036862458809474107,0.036899367145776164,0.036810399727796615,0.03665631380848978,0.03634659122037984,0.03603479776585022,0.03577584802198904,0.03532747461573105,0.035268837113875885,0.034827345533425515,0.034513719785433286,0.03397445110087726,0.03378319730408353,0.03363757122464336,0.033614155125567875,0.03362398691702176,0.03361840346703364,0.033364157585576475,0.03309382859468374
394913,1,"New York, NY",msa,NY,0.041811675915088,0.04078213290946737,0.040339421830099455,0.03941139931364171,0.038959806347195744,0.03865360457522909,0.03890782452033564,0.039371212171192244,0.03968525404152253,0.04022584940205454,0.04013999318637967,0.03997314140263349,0.038893046747855646,0.0384892667436825,0.03809460458323131,0.037977686815945315,0.03759741872351779,0.03716770215955139,0.03725447493661519,0.03736672283930469,0.037749131175877276,0.03777297739959929,0.037824721805674956,0.03805112918984448,0.03767970940331112,0.03775453415585019,0.03735372816783232,0.036994403896544535,0.03686156943411282,0.03714928875558876,0.03844777405365627,0.039112471098927376,0.039628480143665164,0.039473629437901,0.03950385942959816,0.039781842889809384,0.04005421489611715,0.0408760092638343,0.041636253441886616,0.042404228944060374,0.042613960173411736,0.042537511193263544,0.042679151068022135,0.04252088360823547,0.042117439240479,0.04211314044209307,0.042230879852886684,,,,,0.0453956580933346,0.045339655225459595,0.044492988609254595,0.04363854890592317,0.04347742125863548,0.043683052540773044,0.043575476713608875,0.04344967942789681,0.04260953966803677,0.0423322773755847,0.042322942817974996,0.04320823096088126,0.04365018393194886,0.04375231056172782,0.04371834605677014,0.04383746718450068,0.044026619188635784,0.044294226400112414,0.04388323441034637,0.043393503468726564,0.042788969483795326,0.043031084728071343,0.043356807686992925,0.044272388469585665,0.04451349958113462,0.04505038497149458,0.04430142210658461,0.04404094552709085,0.04310218458789345
753899,2,"Los Angeles, CA",msa,CA,0.03167034099160638,0.031397157640892966,0.03132479229130559,0.030780383666817245,0.030208894136021316,0.0295700314182865,0.029403448171392076,0.029587596436619856,0.030047839135576657,0.030262310568882733,0.03027907791565806,0.029989283765549074,0.029633311899774112,0.029366136011211925,0.02922698569959807,0.02923155124913715,0.029142519706550584,0.02911578758938582,0.029018282360741953,0.02906471575667979,0.029237679260571647,0.02927092929454118,0.029428621754827047,0.030729833402548434,0.03206975739640442,0.032516345655685626,0.031077775671323263,0.030234084573709696,0.03006825944952606,0.03128963649849796,0.03211762046707842,0.03253149555806386,0.03240465677239976,0.03221039159811978,0.03314603811604961,0.03434903615124376,0.03569886987717469,0.03722181111646493,0.03837160039498825,0.039759609483083776,0.039852441475161565,0.03929338300641954,0.03822028161971499,0.0376910341118453,0.03775408040885007,0.03722013496650204,0.03848544203071653,0.04020823438933355,0.042210183193357925,0.04194462698565162,0.041461965422900586,0.04107669690458619,0.04036219038158934,0.03868906026035143,0.03703969758077764,0.03637281070429278,0.03658697321032913,0.036536788966924146,0.03648053137811134,0.03625562795852936,0.036308764589957035,0.036954278733325574,0.0378324557235821,0.03882081613298474,0.03918207386959218,0.03856803493120356,0.038180330525214086,0.03725841360676416,0.036717371599459155,0.036236216882218474,0.03589881083764921,0.03590227747407638,0.035903318668734814,0.03645966659639746,0.03696018009759984,0.037275435587459445,0.036858424334425835,0.03619226468131409,0.03551400782177209,0.034744058908355434
394463,3,"Chicago, IL",msa,IL,0.03046600094204346,0.02994229069437433,0.02958004664613062,0.029356717941471145,0.02929585215883357,0.029130327682607243,0.02896741641960449,0.028866852306482577,0.028965840088865383,0.029413492469681033,0.029780051308073097,0.0298872803558691,0.029490193207726195,0.029134060956526875,0.028955746741772283,0.02900072651169817,0.028989851437652283,0.028899648015690085,0.02896841814382493,0.02893739371740178,0.029018634451972763,0.028825712628806163,0.028954445112738137,0.029485423081941364,0.02980584165505266,0.02971801623808125,0.02886121570699433,0.02827675407290417,0.028303844469546105,0.028745896461531802,0.029344380601538017,0.029542451236271732,0.02964869642853997,0.02980187629625822,0.03013405015690573,0.030878816555200653,0.03166784226772426,0.032655996330347305,0.033597367397818885,,0.03426835551771102,0.034178988562898534,0.03394492439888167,0.03378277307583869,0.033524005763785975,0.03373061024744689,0.03409119036484893,0.034796391437731417,0.035900836657604476,0.03716179453250024,0.0379033467713013,0.03750789806092878,0.036592142466866824,0.03544986748913042,0.03501471206786429,0.03486912504037739,0.03467787749930527,0.03441721484338527,0.03437541486907331,0.03458877468035002,0.03445579995619286,0.03478030409813854,0.03531389532220707,0.03592176174364402,0.035610462816831806,0.03536435521564096,0.034936812319111214,0.034342936598090484,0.03338719540185597,0.0326401395629152,0.03240171699542449,0.03247209512394114,0.0330190693156035,0.033754001812640703,0.034186845127353656,0.03421519138742059,0.033738853005007514,0.03293629401572216,0.032209824836554025,0.031584621528318424
394514,4,"Dallas, TX",msa,TX,0.027427662301870426,0.027024839002887085,0.02653008212427641,0.025934037295758827,0.025695289912744817,0.025208214952292477,0.024840821833473886,0.02472798783513126,0.02481536785154791,0.025046610133343156,0.02546473747127927,0.025753272588665405,0.025692450730615105,0.025115933720822492,0.024625822083930965,0.02415070337469218,0.02395312737613917,0.024018132461257547,0.024247769470789094,0.024219613528993034,0.02431275567204511,0.024140114262943418,0.024219810007251857,0.024772502754963826,0.025622061297871826,0.025704304633825236,0.024684341942992433,0.02377953805937473,0.023551244484182627,0.023856962440266263,0.024266895609043368,0.02510389576508604,0.02589018318494642,0.02681894847233171,0.027574159185099274,0.02861395065268189,0.029599851569700974,0.03148770312119165,0.03365254550071781,0.0352993608908396,0.035149526614797,0.03414452663993094,0.03310457022024688,0.032623261768117306,0.032815886887872535,0.032824929827993614,0.03363863537900771,0.03569582215109259,0.036464345706858844,0.03641954407457082,0.03494336397153251,0.03475649778016683,0.03420184141658036,0.032753963152510446,0.03090283215344718,0.029786942128920652,0.02927012924211264,0.029086210534965854,0.028813350522664732,0.02817868910834075,0.02842134938966608,0.02818027738387176,0.028434916525654736,0.027637062467953184,0.027392905960894765,0.026897582562138356,0.026983964955349413,0.02675708995348701,0.02680628685437306,0.026866921534671937,0.02673141918186439,0.026309143889084466,0.02552391943111462,0.02526045315382357,0.025072812433536724,0.025739571680622936,0.025887925427950653,0.025877919771206428,0.02525379478277558,0.02491125217618696
394692,5,"Houston, TX",msa,TX,0.033786145325998995,0.03275016455551082,0.03191989398844023,0.0311865124280216,0.03071872353092625,0.0306319540140557,0.030976839230299983,0.03140691995900741,0.0318407698435778,0.03221551022561902,0.03269759409440554,0.032246593472651686,0.03153671169562947,0.030256596033095218,0.029692599237968006,0.029039416043262694,0.028663009339926215,0.028468102665369404,0.02856024793735641,0.02852899009125021,0.028749948855304835,0.029075106397010757,0.029476592416935666,0.030302334366809753,0.030865444194532816,0.03141258140039907,0.030485724966036326,0.02944289940852482,0.028499550596511113,0.028282798002171945,0.028324169129651144,0.028679646577994388,0.02918163035664333,0.029882395506411006,0.0307975811122617,0.03166429579490359,0.03273839333717732,0.03341560992033371,0.03444768613333724,0.03515272179260555,0.03544602591147405,0.03545905342799093,0.03492841967814172,0.03484959386086436,0.03452501183739611,0.034310734314465595,0.03470476654763168,0.03556063229029319,0.03638850832828587,0.03693560916616855,0.03713510118752963,0.0372068528431977,0.0361476038376518,0.03469311929381402,0.03304111487117909,0.032550578654975994,0.032834955316019446,0.03403923659034956,0.03433661596066493,0.03435779819472733,0.03382049819428206,0.0337672102186968,0.03362894471840461,0.033311569886197,0.03280540750853352,0.032166070923259564,0.03192362054553428,0.03185688633618488,0.0320993117442123,0.03260098000742119,0.03256094112406486,0.03218636326022592,0.031456690956792904,0.03134171589368892,0.030911719978509056,0.030675036901284244,0.030635043563382914,0.030879567118722435,0.030947779549221722,0.030641977360753175
395209,6,"Washington, DC",msa,VA,0.029818512992784138,0.028637363100740946,0.027761247428272393,0.02729688346691587,0.02707264013029467,0.0266005773766379,0.026711528936441728,0.02708259742543311,0.028021684494407506,0.029393515591186147,0.030519778616255183,0.030591543559072745,0.029836390179231686,0.02886822764140251,0.02835773193436213,0.027754110580754873,0.027317870527788873,0.026877666264518024,0.026892888086456384,0.02727720286023565,0.02757091517336314,0.028141396816826463,0.029166458708588194,0.031048603385462028,0.03128634632858541,0.030174611065973637,0.02831547537962627,0.027475282130204892,0.027902892159116607,0.028608434456772292,0.029349664036210393,0.02911687215794721,0.0287090442250489,0.029062568040791287,0.030216896069952648,0.031637231648426294,0.032200813938891855,0.03321402905252962,0.034162630191296846,0.03464787258529014,0.03386516656499417,0.03246809210738089,0.03135118331128083,0.03053023261559037,0.030447998840583274,0.03099930158846578,0.03226685197698324,0.032974181305939106,0.034180590184584976,0.03481029382135839,0.035688690451022936,0.0349967966220858,0.03360839584190755,0.03191346184514335,0.030797670951045086,0.030566595711335687,0.03067516492877384,0.030330346767228688,0.03043892067086759,0.03108554971491408,0.03206756355327775,0.03240885378746867,0.03256741139099963,0.03312717022534517,0.0330048362746955,0.0325569535345803,0.03126042275404446,0.030847137574998768,0.030237775926570763,0.031010126385009818,0.031139072529205867,0.0315844628018446,0.03195269316436403,0.032324566093103,0.032604812983092875,0.03190256110964124,0.031220675890628463,0.03023604439738406,0.029263830293265635,0.028822370970664053
394974,7,"Philadelphia, PA",msa,PA,0.03824213427368179,0.036827381449770075,0.03591800513727802,0.034931630946101064,0.034510598713157,0.03394347491581735,0.03405443794454304,0.03440054042876823,0.03517673481401385,0.03693820124077372,0.03832035040308982,0.03843196187892974,0.036802740694959916,0.03535396688115885,0.034550688794504104,0.03371307889523308,0.03297522640197043,0.03256857372971561,0.03263184311572306,0.03276953184446458,0.033186019146843306,0.03395673885658368,0.03459382840808217,0.035663274197224266,0.035642034004065876,0.03613549409934554,0.03427274321679664,0.033325149647883974,0.03243138258903256,0.03333830716567208,0.034301764447131476,0.034494922253973444,0.03454881772180987,0.035428356861586435,0.03661160932598981,0.037929342062813454,0.03802699513400396,0.03869572834264979,0.03980644006213595,0.04066730425304449,0.04119325653457622,0.040380975801687695,0.039752547444772066,0.0389329484667369,0.03886424331040133,0.0393569662375415,0.040154409177844026,0.04114077104323488,0.04193018520548447,0.04252266225238538,0.0429720924613197,0.04229483356669527,0.04128938730924015,0.03952515567916734,0.03925302954552168,0.039145144748320634,0.03931806368148724,0.03908110167061595,0.03874076738193807,0.03871516095627928,0.038973880095435016,0.03940040541628204,0.039735639650884856,0.03953166928521959,0.03927388127703991,0.039317055806889614,0.038811508728214074,0.038282686577910764,0.03717741430116658,0.03733683420705426,0.03799989838877237,0.03834522439266488,0.038271128096565014,0.037586683767334345,0.0374092479391658,0.036715760557609306,0.036361368268019556,0.035718369905410864,0.03559149938760801,0.03500835193203653
394856,8,"Miami, FL",msa,FL,0.03694709472924076,0.03618583302088758,0.03546650739822683,0.034347361519651336,0.033642320439522484,0.03283252534225576,0.032542392969956785,0.032615909783755455,0.033156922499940955,0.03418877519462315,0.034629261605900685,0.03498055601044179,0.034726431557728844,0.034485281791147376,0.033896253197338716,0.03320256002597315,0.03272210630382189,0.032388279156754275,0.0322888522590748,0.0322987909808446,0.03282712565808505,0.033389197032917046,0.03421489533090206,0.03543523392936717,0.03616682548581441,0.036143231464461245,0.034909337571044995,0.03408900382863783,0.03359717375824226,0.03345646755538015,0.03384289796006596,0.03413176296628285,0.03431232198906841,0.03424986186250492,0.035231957371127165,0.0360351393952282,0.03672102856043976,0.03661731316699427,0.03747963224967403,0.038574268005725304,0.03947579981582601,0.039543701089145795,0.039396608763559125,0.03885463108795977,0.0387078060964006,0.03880785203993124,0.03979598477476032,0.04143816124969683,0.04268100580284471,0.04369351436146244,0.043973616866935406,0.04447232391685702,0.04368143523972156,0.04217000299738294,0.04030771254248932,0.03931619996349727,0.03860792549253304,0.0385101876372189,0.038652930736876125,0.039133434015074055,0.03877041300931392,0.038467861533652496,0.03781637216376085,0.037551229142510904,0.03701630377389669,0.03660912332721414,0.03586586768136792,0.03526669414273626,0.03485951286026195,0.03532892818889589,0.03581290441747053,0.03652882459047966,0.036657313893941744,0.036465065443372136,0.0359130406901025,0.03554522195012096,0.035147702468949465,0.03502789738832284,0.034876197564781684,0.035205797601368514
394347,9,"Atlanta, GA",msa,GA,0.03187641200604579,0.030679773635765396,0.02951560241975325,0.02882882660819706,0.028783072624038602,0.028547415990537593,0.028586198440988937,0.028542798219512045,0.02816360811224866,0.02776906411861017,0.027342522154842768,0.02780150414602439,0.027611956900397378,0.026986078814660475,0.02621275073496948,0.02608945357643373,0.026312347454278937,0.026297925583556852,0.025699187839784827,0.025297418380988673,0.024959604774384535,0.025255416001905843,0.025956635147802536,0.02744438149999141,0.028927017368824234,0.029171363269978892,0.02823746848157731,0.027088137652951094,0.026627530634264433,0.026916958450743295,0.02772831416139482,0.02899551820928456,0.03008800427640117,0.03068694768843054,0.031809690187260965,0.03288917729771136,0.03411002012762237,0.034945035458846245,0.0357091105735731,0.03676454684418863,0.037102245576364996,0.03792474654219092,0.03709397026296594,0.03680443381464954,0.03596992316122056,0.035988437981375056,0.03590081112977923,0.03682250237388918,0.03838981425967026,0.039102976864510676,0.038973682883020964,0.03775252751077179,0.03616505208503367,0.034332692705320994,0.03273588945161288,0.0323516483638472,0.03187122064727874,0.03225255893590925,0.03201226289453218,0.03224742435384279,0.032012579440069654,0.03220560546849633,0.032255421797973714,0.03252804137594172,0.03241519537706498,0.03194786371959354,0.030891849593089635,0.030518727433418588,0.030350012725720226,0.03123077713253745,0.03101287312487154,0.030464494369550375,0.029491082057355848,0.028875184770298528,0.028709707226625646,0.028748945841657155,0.029140778989737385,0.02930233665505068,0.029103149982719703,0.02884254636896672
